date,gross,fees,slippage,funding,net
2024-07-21,0.018072929293432495,-0.0,-0.0,-0.00039353799999999997,0.017679391293432496
2024-07-22,0.01933826412029398,-0.0006000000000000001,-0.00036,-0.00025621000000000004,0.01812205412029398
2024-07-23,-0.013326849899667105,-0.0,-0.0,-0.00012815800000000002,-0.013455007899667104
2024-07-24,0.013771830868700954,-0.0,-0.0,-0.0003494890000000001,0.013422341868700954
2024-07-25,-0.0019306875297323337,-0.0,-0.0,-0.000132465,-0.002063152529732334
2024-07-26,-8.1367614804863e-05,-0.0,-0.0,-3.8422000000000006e-05,-0.000119789614804863
2024-07-27,-0.011690895830413394,-0.0,-0.0,-0.00011579800000000002,-0.011806693830413394
2024-07-28,0.011201323505251506,-0.0,-0.0,-0.000109189,0.011092134505251506
2024-07-29,-0.013041233246075947,-0.0005,-0.0003,-8.9493e-05,-0.013930726246075947
2024-07-30,0.010255718251322687,-0.0,-0.0,-7.003e-05,0.010185688251322687
2024-07-31,0.0018122493367949228,-0.0,-0.0,-6.993200000000001e-05,0.0017423173367949229
2024-08-01,-0.012081731252384388,-0.0,-0.0,-2.664099999999999e-05,-0.012108372252384387
2024-08-02,-0.0036428214023646165,-0.0,-0.0,-2.4615e-05,-0.0036674364023646165
2024-08-03,-0.0037947052647307375,-0.0,-0.0,5.104e-05,-0.0037436652647307375
2024-08-04,-0.0004550120738219376,-0.0,-0.0,-7.489600000000001e-05,-0.0005299080738219375
2024-08-05,0.024192178687726187,-0.0006000000000000001,-0.00036,-0.000158844,0.02307333468772619
2024-08-06,-0.00986232395828694,-0.0,-0.0,-0.0004844080000000001,-0.01034673195828694
2024-08-07,0.027346313476353825,-0.0,-0.0,-0.00024979,0.027096523476353825
2024-08-08,-0.05581053664098522,-0.0,-0.0,-0.000193915,-0.05600445164098522
2024-08-09,0.0015858201072700868,-0.0,-0.0,-6.1147e-05,0.0015246731072700867
2024-08-10,-0.01645470303391161,-0.0,-0.0,-0.000171938,-0.01662664103391161
2024-08-11,0.012683640749203175,-0.0,-0.0,-0.00023494800000000001,0.012448692749203174
2024-08-12,-0.033064920821790356,-0.00039999999999999996,-0.00023999999999999995,-0.000232826,-0.03393774682179035
2024-08-13,-0.009515251799582304,-0.0,-0.0,-3.883199999999999e-05,-0.009554083799582305
2024-08-14,0.01593483941555065,-0.0,-0.0,-0.000161436,0.015773403415550648
2024-08-15,0.016710462725080866,-0.0,-0.0,-0.000137262,0.016573200725080867
2024-08-16,0.013013816474235431,-0.0,-0.0,-0.000337507,0.01267630947423543
2024-08-17,-0.005482256632999937,-0.0,-0.0,-0.00040464300000000005,-0.0058868996329999364
2024-08-18,0.0012476923237817242,-0.0,-0.0,-0.0003198170000000001,0.0009278753237817241
2024-08-19,0.010916064268569559,-0.0002,-0.00011999999999999999,-0.000211308,0.010384756268569557
2024-08-20,-0.0030865718955459423,-0.0,-0.0,-0.000151784,-0.003238355895545942
2024-08-21,-0.010097236764564367,-0.0,-0.0,-2.6623000000000013e-05,-0.010123859764564367
2024-08-22,-0.01249343055291472,-0.0,-0.0,2.5450000000000016e-05,-0.012467980552914721
2024-08-23,-0.03387160235006539,-0.0,-0.0,-0.00013715700000000003,-0.034008759350065386
2024-08-24,-0.02283234229515423,-0.0,-0.0,5.643200000000003e-05,-0.02277591029515423
2024-08-25,0.004418597918469524,-0.0,-0.0,3.4002999999999986e-05,0.0044526009184695245
2024-08-26,0.011221520246163831,-0.0007000000000000002,-0.00042000000000000007,1.6693000000000004e-05,0.01011821324616383
2024-08-27,-0.005546804618669467,-0.0,-0.0,-6.551900000000001e-05,-0.005612323618669467
2024-08-28,-0.010027016474376961,-0.0,-0.0,-0.00012617400000000003,-0.01015319047437696
2024-08-29,-0.007405170505547232,-0.0,-0.0,-6.759400000000002e-05,-0.0074727645055472315
2024-08-30,0.0058459830952798724,-0.0,-0.0,8.583999999999994e-06,0.005854567095279872
2024-08-31,-0.009235933247369677,-0.0,-0.0,4.6145000000000006e-05,-0.009189788247369678
2024-09-01,-0.00878457434393638,-0.0,-0.0,-1.1059999999999999e-05,-0.00879563434393638
2024-09-02,0.019317903170921146,-0.0008000000000000001,-0.00048000000000000007,-2.4504999999999997e-05,0.018013398170921145
2024-09-03,-0.006452609217649641,-0.0,-0.0,-9.807799999999999e-05,-0.006550687217649641
2024-09-04,0.008529189127020699,-0.0,-0.0,-6.7251e-05,0.008461938127020698
2024-09-05,0.005925331504580045,-0.0,-0.0,0.000103134,0.0060284655045800455
2024-09-06,-0.008476368068431595,-0.0,-0.0,2.6281e-05,-0.008450087068431596
2024-09-07,0.003606108157102661,-0.0,-0.0,-1.6381000000000005e-05,0.0035897271571026608
2024-09-08,-0.009808424820009464,-0.0,-0.0,5.9903000000000006e-05,-0.009748521820009464
2024-09-09,-0.006738334741347638,-0.0005,-0.0003,1.6927000000000006e-05,-0.007521407741347639
2024-09-10,0.0003989196925580094,-0.0,-0.0,5.5444999999999995e-05,0.0004543646925580094
2024-09-11,0.007389308848920296,-0.0,-0.0,2.3984e-05,0.007413292848920296
2024-09-12,0.015845998185742706,-0.0,-0.0,2.0852000000000017e-05,0.015866850185742704
2024-09-13,-0.01499096151460003,-0.0,-0.0,8.071100000000002e-05,-0.01491025051460003
2024-09-14,-0.0031371314608162346,-0.0,-0.0,9.208600000000001e-05,-0.0030450454608162347
2024-09-15,0.01816344549275906,-0.0,-0.0,2.424e-06,0.01816586949275906
2024-09-16,-0.0027214889477373268,-0.0005,-0.0003,7.601800000000002e-05,-0.0034454709477373265
2024-09-17,-0.004993968144050233,-0.0,-0.0,4.7394e-05,-0.004946574144050233
2024-09-18,-0.003791235674373472,-0.0,-0.0,0.00017190100000000002,-0.003619334674373472
2024-09-19,-0.00032118223889483375,-0.0,-0.0,0.00010436199999999999,-0.00021682023889483377
2024-09-20,-0.0032602384264333838,-0.0,-0.0,5.7828e-05,-0.0032024104264333835
2024-09-21,-0.0051873319140612,-0.0,-0.0,-1.0148999999999994e-05,-0.0051974809140612
2024-09-22,0.03835714143233937,-0.0,-0.0,1.485800000000001e-05,0.03837199943233937
2024-09-23,-0.012349691791765406,-0.0006000000000000001,-0.00036,-5.0974000000000004e-05,-0.013360665791765406
2024-09-24,0.011643198106734733,-0.0,-0.0,1.8569999999999993e-06,0.011645055106734732
2024-09-25,-0.0002796395917271208,-0.0,-0.0,-1.778800000000001e-05,-0.0002974275917271208
2024-09-26,-0.029110276737423325,-0.0,-0.0,6.105999999999999e-06,-0.029104170737423326
